timestamp,x,y,z
1734257666480,0.1141854,1.126234,0.7661881
1734257666546,0.1134066,1.126201,0.7656321
1734257666613,0.1102763,1.126748,0.7653715
1734257666680,0.1105556,1.127877,0.7646078
1734257666747,0.1109914,1.12792,0.7656543
1734257666814,0.1125159,1.128427,0.7667136
1734257666847,0.1117083,1.128746,0.7663988
1734257666914,0.1110033,1.127974,0.7662319
1734257666981,0.1124052,1.128148,0.7677944
1734257667048,0.1163954,1.127565,0.7695592
1734257667115,0.1179638,1.129055,0.7695073
1734257667182,0.1216279,1.129693,0.769317
1734257667249,0.1266847,1.131307,0.7690056
1734257667282,0.1290878,1.131094,0.7684496
1734257667349,0.130326,1.130216,0.7669693
1734257667416,0.1353985,1.128936,0.767666
1734257667483,0.1360331,1.127828,0.763524
1734257667550,0.1368908,1.126365,0.7623507
1734257667617,0.1338991,1.124439,0.760294
1734257667650,0.1317834,1.123224,0.7614916
1734257667717,0.12987,1.12343,0.7604331
1734257667784,0.1290466,1.123368,0.7615829
1734257667851,0.1282658,1.123069,0.7607437
1734257667884,0.128272,1.122657,0.7619958
1734257667951,0.1266035,1.123423,0.7607948
1734257668018,0.1261343,1.1233,0.7612937
1734257668085,0.1239588,1.123405,0.7614611
1734257668152,0.1233121,1.122953,0.7628232
1734257668219,0.1234869,1.122615,0.7639321
1734257668286,0.123472,1.12208,0.7646186
1734257668353,0.122118,1.121214,0.764986
1734257668420,0.1212329,1.120515,0.7653221
1734257668486,0.1213056,1.120637,0.7649875
1734257668553,0.1219227,1.120338,0.7666506
1734257668620,0.121979,1.121339,0.7660707
1734257668687,0.1218781,1.12058,0.7660106
1734257668754,0.1216467,1.121072,0.7651725
1734257668821,0.1187252,1.120566,0.764032
1734257668888,0.1200989,1.120578,0.7649894
1734257668955,0.119077,1.119913,0.7659931
1734257669022,0.1177827,1.119954,0.7652892
1734257669089,0.118582,1.120359,0.7656867
1734257669155,0.1170697,1.121807,0.765471
1734257669222,0.1171042,1.121509,0.7654104
1734257669289,0.1169112,1.121851,0.7662838
1734257669356,0.1185792,1.123999,0.7649257
1734257669457,0.1200348,1.12935,0.7630063
1734257669523,0.1202192,1.134771,0.7630166
1734257669590,0.1214095,1.142841,0.7614393
1734257669657,0.1228824,1.149552,0.7597003
1734257669724,0.1226538,1.154955,0.7586816
1734257669791,0.1244244,1.160166,0.7529941
1734257669858,0.1258588,1.161576,0.7551175
1734257669925,0.1248135,1.16108,0.7544061
1734257669992,0.1242059,1.159773,0.7538996
1734257670059,0.1240504,1.158988,0.7559044
1734257670159,0.1254441,1.155687,0.7613081
1734257670226,0.1225872,1.153477,0.7615761
1734257670293,0.1260715,1.153251,0.7637075
1734257670360,0.1265728,1.153982,0.763554
1734257670427,0.1277816,1.150638,0.764295
1734257670493,0.1296922,1.146474,0.7658068
1734257670560,0.1304219,1.141703,0.7655168
1734257670627,0.1312489,1.136875,0.7634469
1734257670694,0.1334552,1.132557,0.7658206
1734257670761,0.1349504,1.130255,0.7665021
1734257670828,0.1364585,1.129188,0.7659613
1734257670895,0.136151,1.129031,0.7640995
1734257670962,0.1357892,1.13036,0.7635307
1734257671029,0.1349416,1.129926,0.7629779
1734257671096,0.1351936,1.098938,0.7694381
1734257671162,0.1396565,1.023741,0.7718889
1734257671296,0.1400088,0.8538247,0.7730173
1734257671363,0.141473,0.9441533,0.8733653
1734257671430,0.1368369,1.004651,0.8712492
1734257671497,0.1356719,0.9957032,0.7725416
1734257671564,0.1355303,0.9552925,0.87143
1734257671631,0.1361834,0.8786529,0.8730764
1734257671698,0.1332726,0.7926392,0.8764328
1734257671765,0.1317806,0.8855473,0.8727272
1734257671831,0.1277886,0.9409769,0.8702734
1734257671898,0.1264866,0.9204963,0.7382252
1734257671965,0.1221964,0.8392945,0.8735731
1734257672032,0.1240036,0.8358899,0.7264712
1734257672099,0.1175791,0.8613922,0.8711293
1734257672166,0.1209866,0.8666245,0.7176384
1734257672233,0.114877,0.7918154,0.874718
1734257672300,0.1146791,0.8194371,0.7191843
1734257672367,0.1139572,0.8292413,0.7098374
1734257672400,0.1135366,0.8415278,0.6996342
1734257672467,0.1153507,0.7973959,0.7183208
1734257672500,0.1098269,0.804376,0.6998748
1734257672567,0.107802,0.8127941,0.6971384
1734257672634,0.1031052,0.7946224,0.6981837
1734257672668,0.1028446,0.8006527,0.6861117
1734257672735,0.09830078,0.8009927,0.6882476
1734257672768,0.09564441,0.7970825,0.6840605
1734257672835,0.0937812,0.7939769,0.6792437
1734257672902,0.08993285,0.7942849,0.6752422
1734257672935,0.08746944,0.7932473,0.6698087
1734257673002,0.08509682,0.7916256,0.6658471
1734257673036,0.08158393,0.7909052,0.6617451
1734257673102,0.07856115,0.7906839,0.6580468
1734257673169,0.07578904,0.7916143,0.6537243
1734257673203,0.07353589,0.7909661,0.6500205
1734257673270,0.0719756,0.791079,0.6492887
1734257673337,0.07036202,0.7930136,0.6482078
1734257673370,0.0699873,0.7930813,0.6485249
1734257673437,0.07038821,0.7920095,0.6477347
1734257673470,0.07056566,0.7943102,0.6490115
1734257673537,0.07093015,0.7943937,0.6492493
1734257673604,0.07023276,0.7936236,0.6494184
1734257673638,0.07023,0.793717,0.6512776
1734257673705,0.07056602,0.7934011,0.6537228
1734257673772,0.07008614,0.7929018,0.6536911
1734257673805,0.06885248,0.792874,0.6541334
1734257673872,0.06882523,0.7938024,0.6547357
1734257673939,0.06882764,0.7933199,0.6545179
1734257673972,0.06834998,0.7925851,0.6533692
1734257674039,0.06854498,0.7920831,0.6533501
1734257674106,0.06870922,0.7928829,0.6533256
1734257674139,0.06836651,0.7919809,0.6531529
1734257674206,0.06818862,0.7920074,0.6530683
1734257674240,0.06734455,0.7919356,0.6526558
1734257674307,0.06808348,0.7921902,0.6530785
1734257674374,0.06873178,0.7935951,0.6530312
1734257674407,0.0682742,0.7927176,0.6529608
1734257674474,0.06816602,0.7920138,0.6528354
1734257674541,0.06888211,0.7935503,0.6533386
1734257674574,0.06935101,0.7940173,0.6536199
1734257674641,0.06878108,0.7933307,0.6531339
1734257674708,0.0683072,0.7947445,0.6537343
1734257674741,0.06675562,0.7949718,0.655134
