timestamp,x,y,z
1734257474817,0.01817828,0.4363359,0.7589349
1734257474884,0.01818637,0.4369113,0.7568154
1734257474951,0.01810377,0.435982,0.7569152
1734257475018,0.01810145,0.4357936,0.757077
1734257475051,0.01820266,0.4358446,0.7575698
1734257475118,0.01499067,0.4356976,0.7572368
1734257475218,0.01654916,0.436968,0.7582738
1734257475285,0.01498944,0.4367194,0.7571395
1734257475352,0.01659578,0.4379292,0.7597258
1734257475419,0.01427214,0.4330779,0.7620447
1734257475486,0.01665509,0.3883685,0.7763197
1734257475553,0.01807813,0.2836148,0.8487954
1734257475620,0.02001463,0.1151926,0.7859235
1734257475687,0.01329509,0.1452692,0.7899429
1734257475753,0.007910383,0.1494234,0.7891235
1734257475820,-0.001237494,0.1164848,0.783519
1734257475887,-0.003350032,0.1190821,0.7790607
1734257475954,-0.00848541,0.117101,0.77975
1734257476021,-0.01014763,0.1174858,0.779738
1734257476088,-0.008661832,0.1174247,0.7788426
1734257476155,-0.006607926,0.1173985,0.7791141
1734257476222,-0.005142911,0.1174598,0.7790251
1734257476289,-0.006306234,0.1169124,0.7795551
1734257476389,-0.006382304,0.1167325,0.7798979
1734257476489,-0.006374504,0.1171501,0.7797341
1734257476556,-0.006787872,0.1173452,0.7799633
1734257476623,-0.006293403,0.1170219,0.7797167
1734257476657,-0.006434343,0.1171255,0.7800963
1734257476757,-0.006895859,0.1171248,0.7795982
1734257476824,-0.006783473,0.117111,0.7795002
1734257476924,-0.004708236,0.1173794,0.7791095
1734257476991,-0.006740035,0.1170222,0.7796305
1734257477058,-0.006437867,0.1172758,0.7792416
1734257477125,-0.00651239,0.1169489,0.780082
