timestamp,x,y,z
63.5999985784292,0.01817828,0.4363359,0.7589349
63.6199985779822,0.01817828,0.4324119,0.7589349
63.6399985775352,0.01817828,0.4245639,0.7589349
63.6599985770881,0.01817828,0.4127919,0.7589349
63.6799985766411,0.01817828,0.3970959,0.7589349
63.699998576194,0.01817828,0.3774759,0.7589349
63.719998575747,0.01817828,0.3539319,0.7589349
63.7399985753,0.01817828,0.3264639,0.7589349
63.7599985748529,0.01817828,0.2950719,0.7589349
63.7799985744059,0.01817828,0.2597559,0.7589349
63.7999985739589,0.01817828,0.2205159,0.7589349
63.8199985735118,0.01817828,0.1773519,0.7589349
63.8399985730648,0.01817828,0.1302639,0.7589349
63.8599985726178,0.01817828,0.1761746,0.7590029
63.8799985721707,0.01817828,0.2181614,0.7590708
63.8999985717237,0.01817828,0.2562242,0.7591388
63.9199985712767,0.01817828,0.2903629,0.7592067
63.9399985708296,0.01817828,0.3205777,0.7592747
63.9599985703826,0.01817828,0.3468684,0.7593426
63.9799985699356,0.01817828,0.3692352,0.7594106
63.9999985694885,0.01817828,0.3876779,0.7594785
64.0199985690415,0.01817828,0.4021967,0.7595465
64.0399985685945,0.01817828,0.4127914,0.7596144
64.0599985681474,0.01817828,0.4194622,0.7596824
64.0799985677004,0.01817828,0.4222089,0.7597503
64.0999985672534,0.01817828,0.4210317,0.7598183
64.1199985668063,0.01817828,0.4159304,0.7598862
64.1399985663593,0.01817828,0.4069052,0.7599542
64.1599985659122,0.01817828,0.3939559,0.7600221
64.1799985654652,0.01817828,0.3770827,0.7600901
64.1999985650182,0.01817828,0.3562855,0.760158
64.2199985645711,0.01817828,0.3315642,0.760226
64.2399985641241,0.01817828,0.302919,0.7602939
64.2599985636771,0.01817828,0.2703497,0.7603619
64.27999856323,0.01817828,0.2338565,0.7604298
64.299998562783,0.01817828,0.1934392,0.7604977
64.319998562336,0.01817828,0.149098,0.7605657
64.3399985618889,0.01817828,0.1008327,0.7606336
64.3599985614419,0.01817828,0.147803,0.7606732
64.3799985609949,0.01817828,0.1908492,0.760712
64.3999985605478,0.01817828,0.2299714,0.7607509
64.4199985601008,0.01817828,0.2651697,0.7607898
64.4399985596538,0.01817828,0.2964439,0.7608286
64.4599985592067,0.01817828,0.3237941,0.7608675
64.4799985587597,0.01817828,0.3472204,0.7609063
64.4999985583127,0.01817828,0.3667226,0.7609452
64.5199985578656,0.01817828,0.3823008,0.7609841
64.5399985574186,0.01817828,0.3939551,0.7610229
64.5599985569715,0.01817828,0.4016853,0.7610618
64.5799985565245,0.01817828,0.4054915,0.7611006
64.5999985560775,0.01817828,0.4053737,0.7611395
64.6199985556304,0.01817828,0.401332,0.7611784
64.6399985551834,0.01817828,0.3933662,0.7612172
64.6599985547364,0.01817828,0.3814764,0.7612561
64.6799985542893,0.01817828,0.3656626,0.761295
64.6999985538423,0.01817828,0.3459249,0.7613338
64.7199985533953,0.01817828,0.3222631,0.7613727
64.7399985529482,0.01817828,0.2946773,0.7614115
64.7599985525012,0.01817828,0.2631676,0.7614504
64.7799985520542,0.01817828,0.2277338,0.7614893
64.7999985516071,0.01817828,0.188376,0.7615281
64.8199985511601,0.01817828,0.1450942,0.761567
64.8399985507131,0.01817828,0.09788848,0.7616059
64.859998550266,0.01817828,0.1439052,0.7616609
64.879998549819,0.01817828,0.1859979,0.7617155
64.899998549372,0.01817828,0.2241666,0.7617702
64.9199985489249,0.01817828,0.2584113,0.7618248
64.9399985484779,0.01817828,0.2887321,0.7618795
64.9599985480309,0.01817828,0.3151288,0.7619342
64.9799985475838,0.01817828,0.3376015,0.7619888
64.9999985471368,0.01817828,0.3561502,0.7620435
65.0199985466897,0.01817828,0.3707749,0.7620981
65.0399985462427,0.01817828,0.3814756,0.7621528
65.0599985457957,0.01817828,0.3882523,0.7622074
65.0799985453486,0.01817828,0.3911051,0.7622621
65.0999985449016,0.01817828,0.3900338,0.7623168
65.1199985444546,0.01817828,0.3850385,0.7623714
65.1399985440075,0.01817828,0.3761192,0.7624261
65.1599985435605,0.01817828,0.3632759,0.7624807
65.1799985431135,0.01817828,0.3465087,0.7625354
65.1999985426664,0.01817828,0.3258174,0.7625901
65.2199985422194,0.01817828,0.3012021,0.7626447
65.2399985417724,0.01817828,0.2726628,0.7626994
65.2599985413253,0.01817828,0.2401995,0.762754
65.2799985408783,0.01817828,0.2038122,0.7628087
65.2999985404313,0.01817828,0.163501,0.7628633
65.3199985399842,0.01817828,0.1192657,0.762918
65.3399985395372,0.01817828,0.1626089,0.7629905
65.3599985390902,0.01817828,0.2020282,0.7630628
65.3799985386431,0.01817828,0.2375235,0.763135
65.3999985381961,0.01817828,0.2690947,0.7632073
65.4199985377491,0.01817828,0.296742,0.7632795
65.439998537302,0.01817828,0.3204653,0.7633517
65.459998536855,0.01817828,0.3402645,0.763424
65.4799985364079,0.01817828,0.3561398,0.7634962
65.4999985359609,0.01817828,0.368091,0.7635685
65.5199985355139,0.01817828,0.3761183,0.7636407
65.5399985350668,0.01817828,0.3802216,0.7637129
65.5599985346198,0.01817828,0.3804008,0.7637852
65.5799985341728,0.01817828,0.3766561,0.7638574
65.5999985337257,0.01817828,0.3689874,0.7639297
65.6199985332787,0.01817828,0.3573946,0.7640019
65.6399985328317,0.01817828,0.3418779,0.7640741
65.6599985323846,0.01817828,0.3224371,0.7641464
65.6799985319376,0.01817828,0.2990724,0.7642186
65.6999985314906,0.01817828,0.2717836,0.7642909
65.7199985310435,0.01817828,0.2405709,0.7643631
65.7399985305965,0.01817828,0.2054341,0.7644354
65.7599985301495,0.01817828,0.1663734,0.7645076
65.7799985297024,0.01817828,0.1233887,0.7645798
65.7999985292554,0.01817828,0.1656064,0.7647049
65.8199985288084,0.01817828,0.2039001,0.7648299
65.8399985283613,0.01817828,0.2382698,0.7649549
65.8599985279143,0.01817828,0.2687156,0.7650799
65.8799985274673,0.01817828,0.2952373,0.7652049
65.8999985270202,0.01817828,0.317835,0.7653299
65.9199985265732,0.01817828,0.3365087,0.7654549
65.9399985261261,0.01817828,0.3512584,0.7655799
65.9599985256791,0.01817828,0.3620841,0.7657049
65.9799985252321,0.01817828,0.3689858,0.7658299
65.999998524785,0.01817828,0.3719636,0.7659549
66.019998524338,0.01817828,0.3710173,0.7660798
66.039998523891,0.01817828,0.366147,0.7662048
66.0599985234439,0.01817828,0.3573527,0.7663298
66.0799985229969,0.01817828,0.3446344,0.7664548
66.0999985225499,0.01817828,0.3279921,0.7665798
66.1199985221028,0.01817828,0.3074259,0.7667048
66.1399985216558,0.01817828,0.2829356,0.7668298
66.1599985212088,0.01817828,0.2545213,0.7669548
66.1799985207617,0.01817828,0.222183,0.7670798
66.1999985203147,0.01817828,0.1859207,0.7672048
66.2199985198677,0.01817828,0.1457344,0.7673298
66.2399985194206,0.01817828,0.1016241,0.7674547
66.2599985189736,0.01817828,0.1448549,0.7674847
66.2799985185266,0.01817828,0.1841616,0.7675135
66.2999985180795,0.01817828,0.2195444,0.7675424
66.3199985176325,0.01817828,0.2510031,0.7675712
66.3399985171854,0.01817828,0.2785379,0.7676001
66.3599985167384,0.01817828,0.3021486,0.7676289
66.3799985162914,0.01817828,0.3218354,0.7676578
66.3999985158443,0.01817828,0.3375981,0.7676866
66.4199985153973,0.01817828,0.3494368,0.7677155
66.4399985149503,0.01817828,0.3573516,0.7677443
66.4599985145032,0.01817828,0.3613423,0.7677732
66.4799985140562,0.01817828,0.3614091,0.767802
66.4999985136092,0.01817828,0.3575518,0.7678308
66.5199985131621,0.01817828,0.3497706,0.7678597
66.5399985127151,0.01817828,0.3380653,0.7678885
66.5599985122681,0.01817828,0.3224361,0.7679174
66.579998511821,0.01817828,0.3028828,0.7679462
66.599998511374,0.01817828,0.2794056,0.7679751
66.619998510927,0.01817828,0.2520043,0.7680039
66.6399985104799,0.01817828,0.2206791,0.7680328
66.6599985100329,0.01817828,0.1854298,0.7680616
