timestamp,x,y,z
1734257508400,0.00214569,0.207173,-0.763817
1734257508467,0.00243042,0.207967,-0.76533
1734257508534,0.00308013,0.208133,-0.765029
1734257508601,0.00269107,0.208794,-0.764694
1734257508667,0.00231639,0.209647,-0.764415
1734257508734,0.00292522,0.208495,-0.764818
1734257508768,0.00247627,0.20986,-0.764274
1734257508835,0.00198749,0.208422,-0.76504
1734257508902,0.00342756,0.208308,-0.764857
1734257508969,0.00241817,0.207243,-0.764054
1734257509002,0.00203385,0.207004,-0.764316
1734257509069,0.00370004,0.206597,-0.764931
1734257509136,0.00223333,0.207077,-0.766311
1734257509169,0.000620478,0.20854,-0.766622
1734257509236,0.00172406,0.207388,-0.76607
1734257509303,-0.000874129,0.208699,-0.765689
1734257509370,0.000916511,0.193286,-0.763859
1734257509403,0.00129456,0.160738,-0.766097
1734257509470,0.00224767,0.0569272,-0.763098
1734257509537,0.00153042,-0.0856418,-0.771825
1734257509571,0.00350118,-0.0695876,-0.769758
1734257509638,0.006222,-0.0150323,-0.769483
1734257509671,0.00858705,-0.00361839,-0.770607
1734257509738,0.0113546,-0.00642538,-0.772831
1734257509805,0.0140928,-0.0529323,-0.77494
1734257509872,0.0165186,-0.0824536,-0.77247
1734257509905,0.0171818,-0.0665805,-0.775034
1734257509972,0.0152956,-0.0690126,-0.775592
1734257510005,0.014744,-0.0843366,-0.773664
1734257510072,0.013452,-0.0837467,-0.773648
1734257510139,0.0123539,-0.090565,-0.774708
1734257510206,0.0101622,-0.0873836,-0.776727
1734257510240,0.0117407,-0.0876902,-0.777186
1734257510307,0.0118875,-0.0879277,-0.777904
1734257510373,0.0115476,-0.0885034,-0.778026
1734257510440,0.0118582,-0.0878853,-0.777636
1734257510507,0.0116187,-0.088125,-0.778174
1734257510574,0.0115116,-0.0881576,-0.778447
1734257510641,0.0116991,-0.0886747,-0.77784
1734257510674,0.0105036,-0.0881698,-0.778028
1734257510741,0.0101808,-0.0886117,-0.77829
1734257510808,0.0115008,-0.0881261,-0.778428
1734257510842,0.0105866,-0.0882664,-0.779544
1734257510909,0.0117816,-0.0882733,-0.778435
1734257510975,0.0117243,-0.0881816,-0.777938
1734257511042,0.0116815,-0.0884699,-0.77844
